Fiscal Year ,BMP Name,Sending County Code,Sending County ,Receiving County Code,Receiving County,Extent,Unit,Animal Primary Type,Animal subtype,Receiving State,Receiving Location
2014,Manure Transport,24047,WORCESTER,,,94.06,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,236.79,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,99.25,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,99.24,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,165.4,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,403.6,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,237.82,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,2471.55,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,187.43,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,363.16,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,98.09,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,148.78,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,223.19,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,246.75,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,238.55,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,92.51,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,210,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,70.59,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,70.2,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,236.04,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,595.74,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,94.95,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,47.1,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,245.36,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,305.69,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,288.17,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,119.07,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,75.29,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,74.02,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,125.84,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,264.38,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,924.6,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,50.21,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,123.02,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,171.18,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,1371.11,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24039,SOMERSET,,,72.22,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,49.87,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,198.56,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,74.31,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,99.46,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,99.93,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,47.5,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,47.44,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,1040.48,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,143.49,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24045,WICOMICO,,,72.22,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,95.52,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,2039.68,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,24.55,Tons,POULTRY,BROILERS,,Alternative Use
2014,Manure Transport,24047,WORCESTER,,,141.5,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,286.74,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,263.11,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,287.95,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,214.58,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,117.24,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,267.74,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,111.25,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,71.37,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,93.59,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,48.27,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,260.6,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,72.82,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,72.06,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,45.89,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,218.26,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,358.06,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,377.8,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,690.38,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,3138.86,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,215.47,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,141.21,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,47.04,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,47.58,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,95.91,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,212.53,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,94.05,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,120.21,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,169.36,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,140.45,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24011,CAROLINE,,,96.28,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,244.29,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,80.86,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,930.79,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,302.37,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,167.49,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,155.25,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,203.8,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,247.6,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,123.69,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,49.67,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,49.13,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,95.48,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,92.25,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,47.05,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,96.54,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,119.56,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,500.44,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,94.76,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,251.32,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,120.29,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,95.05,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,95.93,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,286.69,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,713.32,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,2547.69,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1508.48,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,117.92,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,141.04,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,237.3,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,215.42,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1530.21,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,686.43,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,46.46,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,525,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,210,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,213.98,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,604.4,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,144.81,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,93.19,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,235.24,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,141.48,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,169,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,71.77,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,70.2,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,142.29,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,94.85,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,120.84,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,120.52,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,188.65,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,95.11,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,189.57,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,71.36,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,71.99,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,47.39,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,515.07,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,94.62,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,117.59,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,286.89,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,748.57,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,122.73,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,507.2,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,194.74,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,142.15,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,238.25,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,212.26,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,191.04,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,165.54,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,262.65,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,1555.44,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,23.5,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,310.26,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,188.53,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24011,CAROLINE,,,119.1,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,173.69,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,113.76,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,71.81,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,72.82,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,116.84,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,382.9,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,401.1,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1014.94,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,212.47,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,48.05,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,538.96,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,47.73,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,23.24,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,191.5,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,97.37,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,23.18,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,312.3,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,96.54,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,46.07,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,193,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,108.2,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,312.42,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,145.02,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,215.43,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,169.29,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,247.22,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1890.53,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,265.89,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,47,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,144.81,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,235.01,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,767.48,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,169.72,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,95.71,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,167.08,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,142.28,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,94.78,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,480.33,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,239.41,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,428.31,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,120.26,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,185.43,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,596.76,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,359.23,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,99.56,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,702.58,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1432.26,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,49.94,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,99.69,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,208.21,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,124.61,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,188.64,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,476.65,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,312.57,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1466.76,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,317.62,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,148,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,220.6,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,139.54,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,216.53,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,1015.46,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,407.39,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24039,SOMERSET,,,71.33,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,48.27,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,332.62,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,143.34,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,262.48,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,71.18,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,49.16,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,119.62,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,48.42,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,48.27,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24045,WICOMICO,,,96.54,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,544.65,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,271.11,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,48.09,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,328.01,Tons,POULTRY,BROILERS,,Alternative Use
2015,Manure Transport,24047,WORCESTER,,,383.29,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24011,CAROLINE,,,64.18,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24039,SOMERSET,,,310.7,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24039,SOMERSET,,,223.42,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24039,SOMERSET,,,174.74,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24039,SOMERSET,,,240.92,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,193.27,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,100.15,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,180.55,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,299.39,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,74.09,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,124.13,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,160.58,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,119.83,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,48.27,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,45.56,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,216.77,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24045,WICOMICO,,,732.26,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24047,WORCESTER,,,74.25,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24047,WORCESTER,,,196.02,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24047,WORCESTER,,,165.02,Tons,POULTRY,BROILERS,,Alternative Use
2016,Manure Transport,24047,WORCESTER,,,150.4,Tons,POULTRY,BROILERS,,Alternative Use
